date,close,high,low,open,volume,ticker,date_only,daily_return,headline_count,news_volume_log
2020-08-27,216.3509826660156,220.71466112899327,209.49511824885343,212.8275664431069,57602200,MSFT,2020-08-27,0.024553466103686805,0,0.0
2020-08-28,218.57579040527344,220.2276849380382,216.35097723100844,217.87873599179864,26292900,MSFT,2020-08-28,0.010283326249977298,0,0.0
2020-08-31,215.348388671875,218.3752764538557,214.1834647217213,216.7520263073893,28774200,MSFT,2020-08-31,-0.014765595619781746,0,0.0
2020-09-01,217.0098419189453,217.18170877943533,214.29804337071027,215.3292882434317,25725500,MSFT,2020-09-01,0.007715187735171991,0,0.0
2020-09-02,221.192138671875,222.3475195477632,217.08627412946225,217.67827952359187,34080800,MSFT,2020-09-02,0.019272382837326907,0,0.0
2020-09-03,207.4899444580078,218.95774500180636,205.2555877927425,218.9195572217702,58400300,MSFT,2020-09-03,-0.061947021698603666,0,0.0
2020-09-04,204.57765197753903,208.50210600083884,195.92666935229124,205.3892844294588,59664100,MSFT,2020-09-04,-0.014035824666472796,0,0.0
2020-09-08,193.5108795166016,200.54815481211492,193.071639892722,197.17751849448624,52924300,MSFT,2020-09-08,-0.05409570573306066,0,0.0
2020-09-09,201.751220703125,205.1409574249301,197.36844161458455,198.22781949091643,45679000,MSFT,2020-09-09,0.042583348321852066,0,0.0
2020-09-10,196.09849548339844,205.0454934922573,194.8953838654287,203.7659771837077,35461500,MSFT,2020-09-10,-0.028018295007218308,0,0.0
2020-09-11,194.81903076171875,199.21136882938845,192.15499218362683,197.8459188393803,33620100,MSFT,2020-09-11,-0.006524602437798954,0,0.0
2020-09-14,196.13673400878903,199.75562740153796,194.81902968180668,195.01955560675427,30375800,MSFT,2020-09-14,0.006763729610594016,0,0.0
2020-09-15,199.35459899902344,200.30945387096816,197.58811165795407,199.01085066232616,21823900,MSFT,2020-09-15,0.01640623316430978,0,0.0
2020-09-16,195.79298400878903,201.14016226576356,195.4014900352988,201.11151778672067,26328100,MSFT,2020-09-16,-0.017865727744017845,0,0.0
2020-09-17,193.7496032714844,195.10549542521736,190.9327843465496,191.01871778722528,34011300,MSFT,2020-09-17,-0.010436434929726124,0,0.0
2020-09-18,191.34336853027344,194.45619018917904,187.3902699158646,193.6445722843672,55225300,MSFT,2020-09-18,-0.012419301513816872,0,0.0
2020-09-21,193.3962860107422,193.55862414931087,187.5143914784935,188.2878215402221,39839700,MSFT,2020-09-21,0.010728971148764588,0,0.0
2020-09-22,198.0559539794922,198.70526273170444,192.95703353650535,195.80249637462487,33517100,MSFT,2020-09-22,0.02409388548697966,0,0.0
2020-09-23,191.5343170166016,198.70528574638803,190.99960067045063,198.51430313425325,30803800,MSFT,2020-09-23,-0.03292825503022179,0,0.0
2020-09-24,194.01695251464844,196.289511640516,190.2070765512696,190.82774092401175,31202500,MSFT,2020-09-24,0.012961831261975254,0,0.0
2020-09-25,198.43795776367188,199.6028673693428,193.39631034881688,194.36072314906912,29437300,MSFT,2020-09-25,0.02278669565583269,0,0.0
2020-09-28,199.9847869873047,202.97348710410117,198.66708273160543,201.35978019848167,32004900,MSFT,2020-09-28,0.00779502692461187,0,0.0
2020-09-29,197.90321350097656,200.58636790258805,197.47353172695807,199.8988712361869,24221900,MSFT,2020-09-29,-0.010408659166960876,0,0.0
