date,strategy_value,buyhold_value,strategy_return,buyhold_return
2020-06-26,10000.0,12445.750718341198,0.0,24.457507183411977
2020-06-29,10000.0,12579.509017751172,0.0,25.795090177511714
2020-06-30,10000.0,12900.904252856102,0.0,29.009042528561025
2020-07-01,10000.0,12976.341248829167,0.0,29.763412488291664
2020-07-02,10000.0,13075.234511897615,0.0,30.752345118976155
2020-07-06,10000.0,13356.692454106995,0.0,33.56692454106995
2020-07-07,10000.0,13201.382903276377,0.0,32.01382903276377
2020-07-08,10000.0,13491.719071522168,0.0,34.91719071522168
2020-07-09,10000.0,13586.171698372249,0.0,35.86171698372249
2020-07-10,10000.0,13544.968118405051,0.0,35.44968118405052
2020-07-13,10000.0,13126.578543105752,0.0,31.265785431057513
2020-07-14,10000.0,13207.723477835607,0.0,32.077234778356065
2020-07-15,10000.0,13188.072164755824,0.0,31.88072164755824
2020-07-16,10000.0,12926.894109561554,0.0,29.26894109561553
2020-07-17,10000.0,12860.970006360882,0.0,28.609700063608813
2020-07-20,10000.0,13413.744424071925,0.0,34.13744424071925
2020-07-21,10000.0,13233.077652338292,0.0,32.33077652338292
2020-07-22,10000.0,13423.254270443987,0.0,34.23254270443987
2020-07-23,10000.0,12839.413677606357,0.0,28.394136776063572
2020-07-24,10000.0,12760.807409820458,0.0,27.608074098204582
2020-07-27,10000.0,12922.45956614385,0.0,29.224595661438514
2020-07-28,10000.0,12806.453656939579,0.0,28.06453656939578
2020-07-29,10000.0,12935.770304664404,0.0,29.357703046644048
2020-07-30,10000.0,12925.625791556355,0.0,29.256257915563545
2020-07-31,10000.0,12995.993577375724,0.0,29.95993577375724
2020-08-03,10000.0,13726.903208143876,0.0,37.269032081438766
2020-08-04,10000.0,13520.878200040455,0.0,35.20878200040456
2020-08-05,10000.0,13498.691266417047,0.0,34.98691266417047
2020-08-06,10000.0,13714.857741228194,0.0,37.148577412281945
2020-08-07,10000.0,13469.530106965209,0.0,34.69530106965208
2020-08-10,10000.0,13201.382903276377,0.0,32.01382903276377
2020-08-11,10000.0,12892.66272448924,0.0,28.926627244892412
2020-08-12,10000.0,13260.96846285138,0.0,32.60968462851381
2020-08-13,10000.0,13229.909395992236,0.0,32.29909395992237
2020-08-14,10000.0,13242.586483243575,0.0,32.42586483243575
2020-08-17,10000.0,13330.069961599109,0.0,33.30069961599109
2020-08-18,10000.0,13406.772229177042,0.0,34.06772229177042
2020-08-19,10000.0,13325.434355759442,0.0,33.254343557594424
2020-08-20,10000.0,13635.538615764432,0.0,36.35538615764431
2020-08-21,10000.0,13536.404687069697,0.0,35.36404687069697
2020-08-24,10000.0,13578.981178120184,0.0,35.78981178120184
2020-08-25,10000.0,13755.63380968203,0.0,37.556338096820284
2020-08-26,10000.0,14053.027472032014,0.0,40.530274720320136
2020-08-27,10000.0,14398.080036654286,0.0,43.98080036654286
2020-08-28,10000.0,14546.139154692959,0.0,45.46139154692958
2020-08-31,10000.0,14331.356761099663,0.0,43.31356761099663
2020-09-01,10000.0,14441.924845709977,0.0,44.41924845709977
2020-09-02,10000.0,14720.251088377292,0.0,47.202510883772916
2020-09-03,10000.0,13808.380200510008,0.0,38.08380200510009
2020-09-04,10000.0,13614.568211340567,0.0,36.14568211340568
2020-09-08,10000.0,12878.075544229263,0.0,28.780755442292637
2020-09-09,10000.0,13426.473300128922,0.0,34.26473300128923
2020-09-10,9990.0,13050.28347770563,-0.10000000000000009,30.502834777056307
