date,strategy_value,buyhold_value,strategy_return,buyhold_return
2020-10-01,10669.45922099451,50581.252443600686,6.694592209945105,405.81252443600687
2020-10-02,9882.152443742534,46848.82683271504,-1.1784755625746546,368.4882683271504
2020-10-05,10134.27117211475,48044.05901659756,1.3427117211475048,380.44059016597555
2020-10-06,9855.726740992624,46723.54914861625,-1.4427325900737586,367.2354914861625
2020-10-07,10125.22466277266,48001.171765867424,1.2522466277266053,380.0117176586743
2020-10-08,10139.985043754381,48071.14706087873,1.3998504375438037,380.7114706087873
2020-10-09,10332.348422923353,48983.09399662445,3.32348422923352,389.8309399662445
2020-10-12,10529.94833713494,49919.86604256873,5.2994833713494005,399.1986604256873
2020-10-13,10633.509672305494,50410.824574689155,6.335096723054945,404.10824574689155
2020-10-14,10982.28579214484,52064.285410752884,9.822857921448392,420.6428541075288
2020-10-15,10686.59974610382,50662.511409928054,6.865997461038198,406.62511409928055
2020-10-16,10467.335507207088,49623.034189033264,4.673355072070873,396.2303418903327
2020-10-19,10256.879109353937,48625.312751827296,2.5687910935393576,386.25312751827295
2020-10-20,10045.23263943699,47621.949478963295,0.4523263943698952,376.21949478963296
2020-10-21,10061.898007568449,47700.95584424039,0.6189800756844832,377.00955844240383
2020-10-22,10136.889984540849,48056.474154954914,1.3688998454084889,380.5647415495492
2020-10-23,10014.045558622318,47474.09928571621,0.140455586223176,374.74099285716215
2020-10-26,10005.71287455659,47434.596103077674,0.05712874556589309,374.3459610307768
2020-10-27,10110.464281790939,47931.19647085613,1.1046428179093848,379.3119647085613
2020-10-28,9666.22084254826,45825.148818269205,-3.3377915745174014,358.25148818269207
2020-10-29,9780.733674210644,46368.02567138554,-2.192663257893568,363.68025671385544
2020-10-30,9238.166524649605,43795.84976339292,-7.6183347535039525,337.95849763392926
2020-11-02,9535.042642754419,45203.26559987579,-4.649573572455812,352.0326559987579
2020-11-03,10091.895016319326,47843.16420182943,0.9189501631932551,378.4316420182943
2020-11-04,10022.377152878465,47513.59730183859,0.22377152878465534,375.1359730183859
2020-11-05,10429.719639666842,49444.70671689725,4.297196396668412,394.4470671689725
